,id,cliente_id,direccion_adicional_id,tipo_falla,descripcion,estado,created_at,updated_at
1816,1817,52,52,otro,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2025-04-05 02:20:00,2025-04-05 06:52:00
1817,1818,24,24,otro,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2025-03-31 18:02:00,2025-03-31 20:39:00
1818,1819,3,3,hardware,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2025-04-01 16:58:00,2025-04-01 19:14:00
1819,1820,15,15,conectividad,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2025-04-01 22:46:00,2025-04-02 02:45:00
1820,1821,38,38,otro,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-04-03 00:44:00,2025-04-03 04:29:00
1821,1822,60,60,hardware,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2025-03-31 06:01:00,2025-03-31 09:19:00
1822,1823,35,35,otro,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-03-30 09:16:00,2025-03-30 13:07:00
1823,1824,34,34,software,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2025-04-03 05:33:00,2025-04-03 11:31:00
1824,1825,38,38,conectividad,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2025-04-02 14:22:00,2025-04-02 16:48:00
1825,1826,58,58,hardware,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-04-03 02:44:00,2025-04-03 07:22:00
1826,1827,10,10,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2025-04-03 20:16:00,2025-04-04 00:06:00
1827,1828,3,3,hardware,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-04-03 06:46:00,2025-04-03 12:21:00
1828,1829,23,23,conectividad,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-04-01 11:05:00,2025-04-01 12:13:00
1829,1830,20,20,conectividad,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2025-04-04 12:51:00,2025-04-04 17:25:00
1830,1831,44,44,hardware,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-03-31 02:05:00,2025-03-31 05:06:00
1831,1832,44,44,conectividad,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-03-30 11:28:00,2025-03-30 11:38:00
1832,1833,13,13,otro,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2025-04-04 11:27:00,2025-04-04 17:11:00
1833,1834,70,70,conectividad,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2025-04-11 03:07:00,2025-04-11 07:18:00
1834,1835,67,67,conectividad,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2025-04-09 15:30:00,2025-04-09 19:16:00
1835,1836,14,14,conectividad,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-04-08 16:59:00,2025-04-08 20:26:00
1836,1837,34,34,otro,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-04-08 18:32:00,2025-04-08 19:24:00
1837,1838,26,26,otro,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2025-04-10 16:32:00,2025-04-10 19:49:00
1838,1839,23,23,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2025-04-06 00:28:00,2025-04-06 05:16:00
1839,1840,68,68,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2025-04-08 21:03:00,2025-04-08 21:30:00
1840,1841,5,5,otro,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2025-04-11 17:14:00,2025-04-11 17:59:00
1841,1842,23,23,conectividad,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-04-09 10:22:00,2025-04-09 13:09:00
1842,1843,26,26,hardware,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-04-06 18:16:00,2025-04-06 20:37:00
1843,1844,44,44,hardware,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-04-06 17:03:00,2025-04-06 18:06:00
1844,1845,31,31,conectividad,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2025-04-09 05:42:00,2025-04-09 06:44:00
1845,1846,39,39,hardware,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2025-04-09 00:40:00,2025-04-09 03:56:00
1846,1847,49,49,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2025-04-07 14:01:00,2025-04-07 14:41:00
1847,1848,21,21,software,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-04-08 15:26:00,2025-04-08 15:41:00
1848,1849,8,8,hardware,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2025-04-10 01:19:00,2025-04-10 02:25:00
1849,1850,51,51,otro,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-04-11 06:03:00,2025-04-11 10:06:00
1850,1851,33,33,software,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-04-11 01:05:00,2025-04-11 03:27:00
1851,1852,52,52,software,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-04-15 06:08:00,2025-04-15 07:19:00
1852,1853,54,54,hardware,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-04-15 21:11:00,2025-04-15 21:57:00
1853,1854,43,43,hardware,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-04-19 20:06:00,2025-04-19 21:46:00
1854,1855,46,46,software,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-04-18 15:13:00,2025-04-18 17:20:00
1855,1856,35,35,software,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2025-04-14 02:02:00,2025-04-14 06:22:00
1856,1857,4,4,otro,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2025-04-15 04:04:00,2025-04-15 07:06:00
1857,1858,16,16,hardware,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2025-04-18 22:18:00,2025-04-18 22:48:00
1858,1859,11,11,hardware,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-04-19 01:32:00,2025-04-19 02:37:00
1859,1860,34,34,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-04-18 03:48:00,2025-04-18 08:45:00
1860,1861,67,67,software,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-04-14 23:32:00,2025-04-15 02:02:00
1861,1862,55,55,software,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-04-16 23:41:00,2025-04-17 01:35:00
1862,1863,61,61,software,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-04-15 04:41:00,2025-04-15 07:41:00
1863,1864,66,66,hardware,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-04-18 05:50:00,2025-04-18 11:04:00
1864,1865,59,59,otro,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-04-15 07:58:00,2025-04-15 10:15:00
1865,1866,67,67,conectividad,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2025-04-17 07:37:00,2025-04-17 08:26:00
1866,1867,55,55,hardware,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2025-04-13 03:48:00,2025-04-13 07:54:00
1867,1868,18,18,otro,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-04-13 20:04:00,2025-04-14 00:45:00
1868,1869,7,7,conectividad,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-04-16 03:33:00,2025-04-16 09:28:00
1869,1870,10,10,otro,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2025-04-15 08:19:00,2025-04-15 09:19:00
1870,1871,69,69,otro,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-04-14 01:56:00,2025-04-14 02:43:00
1871,1872,10,10,hardware,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-04-15 12:15:00,2025-04-15 16:08:00
1872,1873,69,69,software,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-04-21 23:25:00,2025-04-22 04:16:00
1873,1874,56,56,otro,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2025-04-24 11:44:00,2025-04-24 14:51:00
1874,1875,55,55,hardware,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-04-25 13:58:00,2025-04-25 16:47:00
1875,1876,16,16,conectividad,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-04-20 17:40:00,2025-04-20 17:59:00
1876,1877,24,24,software,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2025-04-25 08:47:00,2025-04-25 11:33:00
1877,1878,55,55,hardware,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-04-26 06:07:00,2025-04-26 09:26:00
1878,1879,63,63,otro,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2025-04-23 08:09:00,2025-04-23 12:59:00
1879,1880,15,15,conectividad,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-04-20 10:34:00,2025-04-20 11:23:00
1880,1881,52,52,conectividad,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2025-04-23 13:04:00,2025-04-23 15:35:00
1881,1882,64,64,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2025-04-22 15:01:00,2025-04-22 18:08:00
1882,1883,36,36,conectividad,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2025-04-22 14:01:00,2025-04-22 17:41:00
1883,1884,26,26,otro,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2025-04-23 11:00:00,2025-04-23 15:52:00
1884,1885,46,46,software,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2025-04-22 04:16:00,2025-04-22 09:03:00
1885,1886,50,50,conectividad,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2025-04-26 20:26:00,2025-04-26 22:05:00
1886,1887,50,50,conectividad,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2025-04-25 20:11:00,2025-04-26 01:26:00
1887,1888,4,4,software,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2025-04-21 05:21:00,2025-04-21 11:21:00
1888,1889,20,20,hardware,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2025-04-22 03:29:00,2025-04-22 06:20:00
1889,1890,51,51,software,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2025-04-23 23:57:00,2025-04-24 02:23:00
1890,1891,32,32,conectividad,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2025-04-26 00:23:00,2025-04-26 04:26:00
1891,1892,31,31,software,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-04-25 22:51:00,2025-04-25 23:24:00
1892,1893,3,3,software,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2025-04-24 01:10:00,2025-04-24 04:00:00
1893,1894,61,61,otro,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2025-04-21 08:18:00,2025-04-21 10:04:00
1894,1895,22,22,software,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-04-22 21:11:00,2025-04-23 00:03:00
1895,1896,19,19,conectividad,"El cliente ha modificado accidentalmente la configuración del router o del dispositivo, impidiendo la conexión.",resuelto,2025-04-26 18:18:00,2025-04-26 23:53:00
1896,1897,17,17,hardware,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2025-04-29 16:50:00,2025-04-29 18:23:00
1897,1898,65,65,otro,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2025-05-01 07:35:00,2025-05-01 12:12:00
1898,1899,33,33,hardware,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2025-05-01 19:34:00,2025-05-01 23:19:00
